7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999950
100;20
200;20
300;20
400;20
500;20
600;20
700;20
800;20
900;20
1000;20
1100;20
1200;20
1300;20
1400;20
1500;20
1600;20
1700;20
1800;20
1900;20
2000;20
2100;20
2200;20
2300;20
2400;20
2500;20
2600;20
2700;20
2800;20
2900;20
3000;20
3100;20
3200;20
3300;20
3400;20
3500;20
3600;20
3700;20
3800;20
3900;20
4000;20
4100;20
4200;20
4300;20
4400;20
4500;20
4600;20
4700;20
4800;20
4900;20
5000;20
5100;20
5200;20
5300;20
5400;20
5500;20
5600;20
5700;20
5800;20
5900;20
6000;20
6100;20
6200;20
6300;20
6400;20
6500;20
6600;20
6700;20
6800;20
6900;20
7000;20
7100;20
7200;20
7300;20
7400;20
7500;20
7600;20
7700;20
7800;20
7900;20
8000;20
8100;20
8200;20
8300;20
8400;20
8500;20
8600;20
8700;20
8800;20
8900;20
9000;20
9100;20
9200;20
9300;20
9400;20
9500;20
9600;20
9700;20
9800;20
9900;20
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;30
200;30
300;30
400;30
500;30
600;30
700;30
800;30
900;30
1000;30
1100;30
1200;30
1300;30
1400;30
1500;30
1600;30
1700;30
1800;30
1900;30
2000;30
2100;30
2200;30
2300;30
2400;30
2500;30
2600;30
2700;30
2800;30
2900;30
3000;30
3100;30
3200;30
3300;30
3400;30
3500;30
3600;30
3700;30
3800;30
3900;30
4000;30
4100;30
4200;30
4300;30
4400;30
4500;30
4600;30
4700;30
4800;30
4900;30
5000;30
5100;30
5200;30
5300;30
5400;30
5500;30
5600;30
5700;30
5800;30
5900;30
6000;30
6100;30
6200;30
6300;30
6400;30
6500;30
6600;30
6700;30
6800;30
6900;30
7000;30
7100;30
7200;30
7300;30
7400;30
7500;30
7600;30
7700;30
7800;30
7900;30
8000;30
8100;30
8200;30
8300;30
8400;30
8500;30
8600;30
8700;30
8800;30
8900;30
9000;30
9100;30
9200;30
9300;30
9400;30
9500;30
9600;30
9700;30
9800;30
9900;30
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;20
200;20
300;20
400;20
500;20
600;20
700;20
800;20
900;20
1000;20
1100;20
1200;20
1300;20
1400;20
1500;20
1600;20
1700;20
1800;20
1900;20
2000;20
2100;20
2200;20
2300;20
2400;20
2500;20
2600;20
2700;20
2800;20
2900;20
3000;20
3100;20
3200;20
3300;20
3400;20
3500;20
3600;20
3700;20
3800;20
3900;20
4000;20
4100;20
4200;20
4300;20
4400;20
4500;20
4600;20
4700;20
4800;20
4900;20
5000;20
5100;20
5200;20
5300;20
5400;20
5500;20
5600;20
5700;20
5800;20
5900;20
6000;20
6100;20
6200;20
6300;20
6400;20
6500;20
6600;20
6700;20
6800;20
6900;20
7000;20
7100;20
7200;20
7300;20
7400;20
7500;20
7600;20
7700;20
7800;20
7900;20
8000;20
8100;20
8200;20
8300;20
8400;20
8500;20
8600;20
8700;20
8800;20
8900;20
9000;20
9100;20
9200;20
9300;20
9400;20
9500;20
9600;20
9700;20
9800;20
9900;20
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;10
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;20
200;20
300;20
400;20
500;20
600;20
700;20
800;20
900;20
1000;20
1100;20
1200;20
1300;20
1400;20
1500;20
1600;20
1700;20
1800;20
1900;20
2000;20
2100;20
2200;20
2300;20
2400;20
2500;20
2600;20
2700;20
2800;20
2900;20
3000;20
3100;20
3200;20
3300;20
3400;20
3500;20
3600;20
3700;20
3800;20
3900;20
4000;20
4100;20
4200;20
4300;20
4400;20
4500;20
4600;20
4700;20
4800;20
4900;20
5000;20
5100;20
5200;20
5300;20
5400;20
5500;20
5600;20
5700;20
5800;20
5900;20
6000;20
6100;20
6200;20
6300;20
6400;20
6500;20
6600;20
6700;20
6800;20
6900;20
7000;20
7100;20
7200;20
7300;20
7400;20
7500;20
7600;20
7700;20
7800;20
7900;20
8000;20
8100;20
8200;20
8300;20
8400;20
8500;20
8600;20
8700;20
8800;20
8900;20
9000;20
9100;20
9200;20
9300;20
9400;20
9500;20
9600;20
9700;20
9800;20
9900;20
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999964
100;9999964
200;9999964
300;9999964
400;9999964
500;9999964
600;9999964
700;9999964
800;9999964
900;9999964
1000;9999964
1100;9999964
1200;9999964
1300;9999964
1400;9999964
1500;9999964
1600;9999964
1700;9999964
1800;9999964
1900;9999964
2000;9999964
2100;9999964
2200;9999964
2300;9999964
2400;9999964
2500;9999964
2600;9999964
2700;9999964
2800;9999964
2900;9999964
3000;9999964
3100;9999964
3200;9999964
3300;9999964
3400;9999964
3500;9999964
3600;9999964
3700;9999964
3800;9999964
3900;9999964
4000;9999964
4100;9999964
4200;9999964
4300;9999964
4400;9999964
4500;9999964
4600;9999964
4700;9999964
4800;9999964
4900;9999964
5000;9999964
5100;9999964
5200;9999964
5300;9999964
5400;9999964
5500;9999964
5600;9999964
5700;9999964
5800;9999964
5900;9999964
6000;9999964
6100;9999964
6200;9999964
6300;9999964
6400;9999964
6500;9999964
6600;9999964
6700;9999964
6800;9999964
6900;9999964
7000;9999964
7100;9999964
7200;9999964
7300;9999964
7400;9999964
7500;9999964
7600;9999964
7700;9999964
7800;9999964
7900;9999964
8000;9999964
8100;9999964
8200;9999964
8300;9999964
8400;9999964
8500;9999964
8600;9999964
8700;9999964
8800;9999964
8900;9999964
9000;9999964
9100;9999964
9200;9999964
9300;9999964
9400;9999964
9500;9999964
9600;9999964
9700;9999964
9800;9999964
9900;9999964
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;9999949
200;9999949
300;9999949
400;9999949
500;9999949
600;9999949
700;9999949
800;9999949
900;9999949
1000;9999949
1100;9999949
1200;9999949
1300;9999949
1400;9999949
1500;9999949
0;0
100;30
200;30
300;30
400;30
500;30
600;30
700;30
800;30
900;30
0;9999949
100;30
200;30
300;30
400;30
500;30
600;30
700;30
800;30
900;30
0;9999949
100;10
200;10
300;10
400;10
500;10
600;10
700;10
800;10
900;10
1000;10
1100;10
1200;10
1300;10
1400;10
1500;10
1600;10
1700;10
1800;10
1900;10
2000;10
2100;10
2200;10
2300;10
2400;10
2500;10
2600;10
2700;10
2800;10
2900;10
3000;10
3100;10
3200;10
3300;10
3400;10
3500;10
3600;10
3700;10
3800;10
3900;10
4000;10
4100;10
4200;10
4300;10
4400;10
4500;10
4600;10
4700;10
4800;10
4900;10
5000;10
5100;10
5200;10
5300;10
5400;10
5500;10
5600;10
5700;10
5800;10
5900;10
6000;10
6100;10
6200;10
6300;10
6400;10
6500;10
6600;10
6700;10
6800;10
6900;10
7000;10
7100;10
7200;10
7300;10
7400;10
7500;10
7600;10
7700;10
7800;10
7900;10
8000;10
8100;10
8200;10
8300;10
8400;10
8500;10
8600;10
8700;10
8800;10
8900;10
9000;10
9100;10
9200;10
9300;10
9400;10
9500;10
9600;10
9700;10
9800;10
9900;10
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
9300;0
9400;0
9500;0
9600;0
9700;0
9800;0
9900;0
0;9999949
100;0
200;0
300;0
400;0
500;0
600;0
700;0
800;0
900;0
1000;0
1100;0
1200;0
1300;0
1400;0
1500;0
1600;0
1700;0
1800;0
1900;0
2000;0
2100;0
2200;0
2300;0
2400;0
2500;0
2600;0
2700;0
2800;0
2900;0
3000;0
3100;0
3200;0
3300;0
3400;0
3500;0
3600;0
3700;0
3800;0
3900;0
4000;0
4100;0
4200;0
4300;0
4400;0
4500;0
4600;0
4700;0
4800;0
4900;0
5000;0
5100;0
5200;0
5300;0
5400;0
5500;0
5600;0
5700;0
5800;0
5900;0
6000;0
6100;0
6200;0
6300;0
6400;0
6500;0
6600;0
6700;0
6800;0
6900;0
7000;0
7100;0
7200;0
7300;0
7400;0
7500;0
7600;0
7700;0
7800;0
7900;0
8000;0
8100;0
8200;0
8300;0
8400;0
8500;0
8600;0
8700;0
8800;0
8900;0
9000;0
9100;0
9200;0
